Age,Weight,Duration,Heart_Rate,Body_Temp,Calories
47,88.0,26.0,109.0,40.6,193.0
30,85.0,17.0,95.0,40.2,75.0
42,65.0,26.0,109.0,41.2,174.0
70,68.0,15.0,92.0,40.2,79.0
39,54.0,29.0,114.0,41.0,210.0
62,73.0,4.0,79.0,39.1,13.0
31,110.0,9.0,91.0,40.0,40.0
42,64.0,20.0,94.0,40.6,101.0
75,72.0,22.0,98.0,40.9,131.0
79,59.0,14.0,100.0,39.8,90.0
79,63.0,12.0,97.0,40.2,72.0
44,67.0,7.0,91.0,39.4,33.0
72,98.0,28.0,110.0,40.9,252.0
69,76.0,18.0,104.0,40.3,135.0
45,78.0,26.0,99.0,40.8,146.0
55,94.0,22.0,98.0,40.5,138.0
40,53.0,18.0,96.0,40.3,97.0
45,87.0,17.0,99.0,40.0,99.0
53,94.0,16.0,99.0,40.3,102.0
49,77.0,3.0,79.0,39.0,10.0
44,78.0,13.0,102.0,40.1,78.0
45,88.0,23.0,102.0,40.6,144.0
52,60.0,30.0,109.0,40.8,206.0
36,66.0,9.0,87.0,39.5,37.0
56,88.0,7.0,89.0,39.4,34.0
40,70.0,29.0,109.0,41.1,189.0
26,62.0,24.0,100.0,40.8,130.0
29,86.0,18.0,96.0,40.3,82.0
21,72.0,14.0,106.0,40.3,82.0
50,94.0,6.0,90.0,39.4,29.0
20,70.0,13.0,93.0,40.1,58.0
59,59.0,21.0,101.0,40.3,129.0
27,95.0,19.0,101.0,40.6,103.0
46,68.0,15.0,86.0,40.3,63.0
48,66.0,27.0,100.0,40.7,155.0
39,100.0,8.0,96.0,39.6,43.0
54,85.0,3.0,74.0,38.3,7.0
23,84.0,10.0,85.0,39.8,26.0
20,59.0,29.0,112.0,40.5,193.0
21,81.0,15.0,100.0,40.0,70.0
28,98.0,26.0,113.0,40.6,191.0
78,59.0,16.0,89.0,40.2,83.0
39,91.0,23.0,108.0,40.7,160.0
34,98.0,13.0,89.0,40.1,52.0
36,76.0,24.0,98.0,40.7,120.0
23,74.0,12.0,86.0,40.2,44.0
65,82.0,7.0,73.0,39.5,19.0
76,69.0,10.0,89.0,39.9,50.0
45,75.0,7.0,90.0,39.1,32.0
29,85.0,24.0,112.0,41.0,167.0
26,59.0,21.0,108.0,40.4,133.0
70,85.0,19.0,101.0,40.3,138.0
20,89.0,30.0,106.0,41.2,171.0
72,106.0,24.0,94.0,40.7,162.0
31,66.0,12.0,88.0,39.8,50.0
57,88.0,18.0,98.0,40.2,113.0
43,96.0,29.0,105.0,40.5,198.0
54,86.0,12.0,104.0,39.7,84.0
24,83.0,10.0,91.0,39.8,35.0
77,66.0,14.0,93.0,40.2,77.0
75,73.0,21.0,108.0,40.4,147.0
20,91.0,17.0,96.0,40.3,72.0
20,80.0,6.0,84.0,39.0,13.0
34,60.0,19.0,102.0,40.5,110.0
51,76.0,7.0,76.0,39.3,17.0
70,63.0,10.0,87.0,39.6,48.0
40,73.0,21.0,99.0,40.7,114.0
26,79.0,4.0,83.0,38.8,9.0
38,81.0,12.0,90.0,39.8,48.0
37,93.0,15.0,91.0,40.0,65.0
38,77.0,9.0,88.0,39.3,32.0
36,76.0,22.0,99.0,40.7,113.0
39,86.0,3.0,85.0,38.3,10.0
54,63.0,23.0,101.0,40.7,138.0
34,93.0,12.0,89.0,40.3,47.0
36,58.0,2.0,78.0,38.2,7.0
30,91.0,15.0,96.0,40.0,71.0
29,70.0,6.0,81.0,39.3,12.0
67,94.0,28.0,100.0,40.8,201.0
40,82.0,26.0,104.0,40.9,162.0
61,68.0,16.0,101.0,40.2,97.0
26,75.0,8.0,81.0,39.5,26.0
24,81.0,16.0,90.0,40.3,53.0
34,90.0,3.0,83.0,38.3,9.0
30,56.0,3.0,88.0,38.4,13.0
73,78.0,26.0,102.0,40.9,193.0
79,76.0,27.0,110.0,40.8,239.0
32,102.0,17.0,104.0,40.0,106.0
48,67.0,21.0,106.0,40.8,134.0
43,73.0,5.0,83.0,38.7,15.0
30,67.0,24.0,102.0,40.5,135.0
23,59.0,23.0,104.0,40.7,134.0
58,81.0,23.0,98.0,40.4,142.0
59,85.0,6.0,93.0,39.6,33.0
41,91.0,25.0,103.0,40.7,158.0
70,76.0,12.0,101.0,40.2,85.0
23,54.0,15.0,98.0,40.1,79.0
53,86.0,7.0,96.0,39.6,40.0
24,76.0,9.0,92.0,39.7,39.0
57,94.0,5.0,86.0,39.5,23.0
45,94.0,12.0,96.0,39.8,66.0
29,60.0,14.0,92.0,40.1,65.0
31,68.0,26.0,94.0,40.9,124.0
49,85.0,15.0,99.0,40.2,89.0
23,77.0,16.0,102.0,40.1,80.0
34,69.0,8.0,91.0,39.6,36.0
21,114.0,17.0,103.0,40.3,99.0
70,89.0,28.0,112.0,40.8,252.0
39,99.0,17.0,95.0,40.2,88.0
23,97.0,13.0,89.0,40.2,45.0
24,65.0,30.0,112.0,41.3,199.0
47,67.0,26.0,108.0,40.8,171.0
20,82.0,6.0,81.0,39.0,11.0
40,42.0,14.0,94.0,40.2,74.0
20,48.0,12.0,88.0,39.6,51.0
20,64.0,20.0,99.0,40.8,104.0
44,59.0,27.0,105.0,40.9,171.0
24,57.0,22.0,104.0,40.7,129.0
21,82.0,10.0,88.0,40.2,29.0
22,81.0,28.0,107.0,40.7,162.0
22,55.0,7.0,88.0,39.6,29.0
48,53.0,20.0,95.0,40.2,108.0
47,76.0,17.0,101.0,40.2,101.0
42,76.0,21.0,102.0,40.5,120.0
48,75.0,17.0,95.0,40.3,87.0
48,103.0,25.0,107.0,40.9,188.0
56,57.0,9.0,93.0,39.9,47.0
44,52.0,25.0,101.0,40.7,150.0
45,92.0,23.0,107.0,40.5,164.0
52,59.0,6.0,78.0,39.4,21.0
58,95.0,20.0,99.0,40.3,132.0
21,104.0,18.0,99.0,40.6,90.0
38,77.0,7.0,87.0,39.6,28.0
61,99.0,18.0,104.0,40.1,137.0
30,63.0,4.0,80.0,39.0,13.0
30,51.0,24.0,101.0,40.7,138.0
20,79.0,8.0,88.0,39.4,22.0
61,108.0,9.0,92.0,40.1,54.0
25,64.0,22.0,106.0,40.9,132.0
26,99.0,8.0,85.0,39.6,24.0
55,85.0,4.0,93.0,38.7,21.0
34,88.0,13.0,106.0,40.2,83.0
23,87.0,27.0,102.0,40.3,140.0
39,96.0,5.0,88.0,39.4,20.0
40,113.0,20.0,98.0,40.2,120.0
33,82.0,24.0,106.0,40.4,148.0
54,84.0,21.0,96.0,40.2,120.0
38,89.0,4.0,82.0,39.0,12.0
27,60.0,11.0,89.0,39.8,47.0
71,67.0,13.0,89.0,39.9,65.0
58,79.0,11.0,88.0,39.8,49.0
23,74.0,19.0,112.0,40.6,123.0
55,56.0,18.0,97.0,40.6,103.0
46,89.0,15.0,98.0,40.6,86.0
30,89.0,27.0,94.0,40.6,118.0
27,69.0,16.0,102.0,40.2,80.0
25,58.0,27.0,115.0,40.9,191.0
62,64.0,10.0,86.0,40.1,42.0
22,93.0,2.0,89.0,38.4,7.0
28,84.0,29.0,110.0,41.1,180.0
38,72.0,6.0,82.0,39.4,21.0
50,89.0,22.0,90.0,40.3,104.0
58,104.0,7.0,88.0,39.6,36.0
51,95.0,18.0,102.0,40.3,121.0
27,68.0,22.0,101.0,40.7,120.0
66,81.0,26.0,108.0,40.6,209.0
67,85.0,23.0,105.0,40.6,178.0
28,68.0,25.0,98.0,40.5,111.0
37,99.0,23.0,107.0,40.8,158.0
36,65.0,9.0,94.0,39.5,44.0
30,73.0,19.0,88.0,40.5,77.0
42,68.0,2.0,85.0,38.1,8.0
52,74.0,22.0,98.0,40.4,121.0
47,84.0,18.0,96.0,40.4,97.0
67,77.0,26.0,108.0,40.7,208.0
60,88.0,30.0,103.0,40.9,215.0
43,82.0,3.0,91.0,38.5,13.0
33,48.0,15.0,89.0,40.4,68.0
20,71.0,14.0,96.0,39.9,67.0
46,75.0,11.0,94.0,40.0,55.0
56,66.0,10.0,95.0,39.7,54.0
26,74.0,29.0,107.0,41.1,169.0
46,56.0,15.0,86.0,40.3,65.0
68,62.0,16.0,103.0,40.5,104.0
62,61.0,18.0,97.0,40.7,104.0
33,87.0,2.0,78.0,38.1,4.0
32,53.0,24.0,103.0,40.9,143.0
52,71.0,17.0,101.0,40.5,100.0
35,69.0,22.0,96.0,40.4,99.0
45,63.0,16.0,97.0,40.2,87.0
22,89.0,13.0,93.0,40.0,50.0
50,96.0,9.0,88.0,39.6,41.0
32,66.0,29.0,105.0,40.8,174.0
59,81.0,15.0,86.0,40.0,66.0
43,81.0,30.0,113.0,40.7,231.0
37,107.0,11.0,95.0,39.9,58.0
41,57.0,17.0,101.0,40.3,100.0
38,91.0,13.0,100.0,40.0,74.0
47,67.0,3.0,85.0,38.5,12.0
75,73.0,9.0,85.0,39.8,41.0
60,94.0,10.0,92.0,39.8,56.0
50,52.0,26.0,105.0,40.9,169.0
43,72.0,16.0,99.0,40.2,86.0
63,86.0,14.0,96.0,40.1,87.0
36,65.0,12.0,93.0,40.1,58.0
23,82.0,23.0,109.0,40.7,141.0
49,50.0,5.0,93.0,39.4,26.0
35,62.0,4.0,74.0,38.9,11.0
29,72.0,17.0,91.0,40.4,74.0
20,81.0,24.0,109.0,40.7,144.0
25,87.0,24.0,105.0,40.4,138.0
38,64.0,9.0,91.0,39.8,42.0
69,91.0,21.0,92.0,40.3,126.0
45,112.0,24.0,108.0,40.8,185.0
76,61.0,5.0,89.0,39.0,26.0
67,67.0,29.0,116.0,41.1,226.0
32,55.0,29.0,112.0,41.1,200.0
67,102.0,8.0,75.0,39.6,29.0
32,67.0,11.0,98.0,39.8,51.0
38,52.0,27.0,109.0,40.8,182.0
36,76.0,25.0,106.0,41.0,155.0
20,90.0,15.0,91.0,40.3,52.0
55,56.0,18.0,105.0,40.2,118.0
47,91.0,27.0,105.0,40.6,186.0
25,62.0,19.0,96.0,40.5,95.0
50,62.0,10.0,86.0,39.6,43.0
22,73.0,16.0,93.0,40.6,56.0
41,69.0,20.0,99.0,40.7,110.0
79,75.0,18.0,95.0,40.6,119.0
37,80.0,4.0,89.0,38.5,15.0
72,81.0,26.0,101.0,40.8,189.0
36,82.0,29.0,112.0,40.9,210.0
57,85.0,18.0,92.0,40.7,95.0
70,77.0,16.0,87.0,40.0,74.0
35,50.0,28.0,103.0,40.7,170.0
55,92.0,24.0,111.0,40.7,197.0
63,85.0,10.0,93.0,39.8,57.0
21,98.0,13.0,85.0,40.1,36.0
23,87.0,22.0,105.0,40.8,124.0
24,99.0,8.0,87.0,39.4,26.0
73,64.0,12.0,91.0,39.9,63.0
27,70.0,14.0,93.0,40.0,64.0
35,72.0,24.0,113.0,40.7,164.0
45,96.0,20.0,102.0,40.5,129.0
28,94.0,7.0,88.0,39.5,24.0
70,89.0,6.0,91.0,39.2,35.0
62,75.0,26.0,106.0,41.2,170.0
21,51.0,12.0,91.0,39.9,54.0
33,95.0,18.0,91.0,40.7,76.0
20,56.0,4.0,82.0,39.0,14.0
35,63.0,16.0,98.0,40.5,86.0
22,88.0,5.0,88.0,39.1,15.0
78,74.0,16.0,95.0,40.4,90.0
39,66.0,15.0,86.0,40.3,61.0
21,87.0,25.0,105.0,40.6,139.0
70,75.0,10.0,90.0,39.9,54.0
37,98.0,4.0,84.0,38.8,14.0
32,70.0,3.0,79.0,38.7,5.0
28,69.0,27.0,102.0,40.7,151.0
72,59.0,21.0,92.0,40.5,114.0
65,71.0,7.0,89.0,39.6,34.0
23,71.0,3.0,75.0,38.8,2.0
29,78.0,24.0,94.0,40.4,111.0
62,84.0,11.0,95.0,40.1,66.0
34,80.0,9.0,95.0,39.9,41.0
44,92.0,11.0,97.0,39.7,61.0
29,91.0,20.0,94.0,40.8,87.0
31,89.0,6.0,79.0,39.0,13.0
21,82.0,8.0,86.0,40.0,21.0
21,62.0,21.0,99.0,40.6,110.0
47,108.0,29.0,105.0,41.0,211.0
28,57.0,4.0,91.0,38.8,18.0
21,81.0,5.0,87.0,38.7,14.0
59,92.0,19.0,103.0,40.4,137.0
32,58.0,7.0,90.0,39.6,32.0
59,73.0,10.0,86.0,39.9,44.0
43,61.0,12.0,94.0,39.8,61.0
20,58.0,22.0,94.0,40.5,104.0
43,85.0,10.0,94.0,39.8,48.0
50,66.0,9.0,92.0,39.6,44.0
30,84.0,16.0,98.0,40.1,78.0
53,78.0,19.0,106.0,40.5,134.0
34,62.0,18.0,102.0,40.3,104.0
30,74.0,28.0,101.0,40.9,143.0
64,79.0,8.0,76.0,39.5,25.0
29,94.0,21.0,109.0,40.5,141.0
25,91.0,8.0,84.0,39.4,21.0
27,82.0,12.0,95.0,40.0,51.0
53,85.0,10.0,85.0,39.7,40.0
53,73.0,16.0,96.0,40.0,87.0
27,82.0,13.0,96.0,40.2,62.0
29,93.0,8.0,88.0,40.0,28.0
45,83.0,13.0,99.0,40.0,74.0
27,58.0,22.0,104.0,40.4,130.0
68,74.0,23.0,94.0,40.6,135.0
30,68.0,24.0,105.0,40.8,143.0
75,65.0,21.0,104.0,40.3,140.0
50,57.0,28.0,107.0,41.4,187.0
48,54.0,9.0,93.0,39.7,47.0
51,60.0,30.0,111.0,41.3,212.0
20,78.0,18.0,89.0,40.4,52.0
21,75.0,29.0,111.0,41.3,180.0
43,72.0,5.0,79.0,39.5,17.0
26,63.0,2.0,73.0,38.9,5.0
73,98.0,12.0,91.0,39.8,74.0
31,73.0,22.0,101.0,41.1,113.0
33,67.0,2.0,82.0,38.2,7.0
29,72.0,28.0,115.0,40.6,194.0
60,76.0,10.0,84.0,39.6,40.0
66,62.0,3.0,80.0,38.6,12.0
25,77.0,19.0,86.0,40.5,51.0
62,72.0,23.0,99.0,40.7,145.0
45,67.0,15.0,88.0,40.2,66.0
61,65.0,24.0,104.0,40.5,165.0
74,68.0,14.0,95.0,40.3,79.0
60,91.0,28.0,104.0,41.2,206.0
55,64.0,11.0,94.0,40.1,58.0
39,111.0,22.0,102.0,40.5,143.0
20,66.0,18.0,99.0,40.1,93.0
74,46.0,5.0,87.0,39.3,26.0
23,71.0,5.0,94.0,39.2,23.0
76,86.0,28.0,105.0,40.7,229.0
21,81.0,24.0,107.0,40.5,137.0
74,78.0,20.0,100.0,40.8,143.0
31,69.0,8.0,78.0,39.8,24.0
78,95.0,18.0,97.0,40.0,131.0
42,58.0,30.0,112.0,40.7,211.0
59,54.0,26.0,104.0,40.8,170.0
32,70.0,29.0,104.0,40.8,170.0
27,72.0,22.0,98.0,41.0,112.0
56,84.0,25.0,103.0,40.5,172.0
35,67.0,10.0,97.0,39.7,46.0
31,92.0,28.0,105.0,40.8,172.0
61,55.0,2.0,87.0,38.5,9.0
23,66.0,11.0,96.0,40.0,54.0
23,62.0,28.0,107.0,40.4,171.0
28,103.0,2.0,87.0,38.3,7.0
50,64.0,20.0,103.0,40.4,123.0
58,66.0,28.0,113.0,40.6,205.0
45,63.0,3.0,81.0,38.6,11.0
21,101.0,7.0,95.0,39.2,30.0
43,82.0,5.0,83.0,39.0,16.0
34,62.0,8.0,88.0,39.8,34.0
70,94.0,23.0,107.0,40.5,193.0
34,93.0,18.0,96.0,40.8,89.0
35,97.0,5.0,92.0,39.1,22.0
28,59.0,3.0,85.0,38.9,12.0
22,50.0,28.0,104.0,40.8,166.0
57,71.0,27.0,103.0,41.1,166.0
59,57.0,6.0,91.0,39.4,31.0
20,51.0,23.0,100.0,40.7,126.0
51,67.0,11.0,89.0,39.5,51.0
40,64.0,27.0,101.0,40.5,155.0
69,63.0,26.0,106.0,40.6,177.0
36,66.0,8.0,98.0,39.6,43.0
47,86.0,23.0,99.0,40.8,135.0
23,62.0,20.0,103.0,40.3,114.0
22,56.0,7.0,92.0,39.5,32.0
23,69.0,28.0,102.0,41.0,135.0
25,85.0,18.0,102.0,40.3,95.0
54,71.0,17.0,90.0,40.3,80.0
32,49.0,8.0,82.0,39.5,30.0
40,56.0,20.0,103.0,40.2,121.0
57,90.0,5.0,81.0,38.9,19.0
54,61.0,3.0,85.0,38.6,13.0
28,65.0,23.0,105.0,40.5,137.0
55,70.0,29.0,101.0,40.6,172.0
52,76.0,26.0,112.0,41.0,181.0
30,89.0,21.0,100.0,40.7,111.0
51,81.0,29.0,114.0,40.7,239.0
29,73.0,21.0,100.0,40.3,103.0
59,60.0,25.0,107.0,40.7,170.0
21,82.0,3.0,92.0,38.6,10.0
48,91.0,9.0,88.0,40.1,39.0
70,86.0,3.0,89.0,38.4,16.0
28,65.0,5.0,79.0,39.1,16.0
63,61.0,10.0,87.0,39.8,47.0
21,71.0,7.0,80.0,39.6,10.0
53,67.0,7.0,91.0,39.5,34.0
26,68.0,7.0,82.0,38.9,24.0
71,106.0,2.0,84.0,38.3,10.0
20,60.0,28.0,101.0,41.3,153.0
50,88.0,24.0,105.0,40.8,167.0
64,89.0,16.0,102.0,40.3,116.0
26,66.0,15.0,89.0,40.0,63.0
39,75.0,22.0,91.0,40.8,89.0
24,59.0,10.0,85.0,39.8,38.0
38,74.0,12.0,91.0,40.3,48.0
47,109.0,21.0,101.0,40.5,140.0
63,88.0,13.0,86.0,39.9,62.0
22,87.0,11.0,96.0,39.8,47.0
52,100.0,2.0,80.0,38.2,7.0
29,73.0,27.0,98.0,40.9,124.0
26,95.0,5.0,88.0,39.3,17.0
32,80.0,11.0,93.0,40.0,45.0
63,83.0,7.0,88.0,39.3,35.0
28,99.0,15.0,88.0,39.9,54.0
28,49.0,7.0,89.0,39.2,31.0
26,94.0,14.0,89.0,40.4,49.0
43,77.0,17.0,98.0,40.4,91.0
30,69.0,4.0,80.0,38.7,13.0
33,66.0,29.0,111.0,41.1,193.0
20,92.0,10.0,92.0,39.7,37.0
53,90.0,14.0,87.0,40.2,62.0
34,77.0,14.0,96.0,40.5,65.0
48,78.0,22.0,103.0,40.6,140.0
51,62.0,13.0,95.0,40.0,69.0
27,98.0,13.0,89.0,40.1,48.0
65,62.0,23.0,97.0,40.6,133.0
76,61.0,14.0,85.0,40.3,66.0
25,65.0,21.0,107.0,40.3,128.0
68,67.0,26.0,103.0,40.7,167.0
27,96.0,4.0,85.0,39.0,12.0
63,85.0,10.0,90.0,40.0,53.0
35,80.0,11.0,90.0,39.8,42.0
30,57.0,23.0,104.0,40.7,138.0
49,71.0,11.0,98.0,40.2,61.0
20,69.0,6.0,82.0,39.1,10.0
60,93.0,9.0,91.0,39.7,49.0
32,66.0,4.0,85.0,39.1,15.0
39,59.0,13.0,94.0,40.2,66.0
55,68.0,23.0,97.0,40.6,127.0
38,79.0,6.0,91.0,39.3,25.0
27,65.0,18.0,92.0,40.5,82.0
40,81.0,9.0,85.0,39.9,30.0
74,79.0,26.0,98.0,40.8,179.0
28,66.0,13.0,83.0,39.8,28.0
20,80.0,15.0,100.0,40.3,69.0
63,70.0,15.0,95.0,40.6,86.0
39,64.0,29.0,96.0,40.8,151.0
71,66.0,17.0,96.0,40.0,97.0
22,85.0,15.0,96.0,40.1,63.0
38,74.0,16.0,99.0,40.5,86.0
21,75.0,27.0,109.0,40.9,159.0
55,74.0,15.0,95.0,40.1,79.0
33,56.0,16.0,101.0,40.0,92.0
72,68.0,28.0,107.0,40.9,193.0
20,86.0,21.0,103.0,40.7,109.0
74,66.0,13.0,87.0,40.1,63.0
28,68.0,10.0,94.0,39.3,47.0
70,53.0,10.0,87.0,39.8,49.0
40,67.0,19.0,102.0,40.6,110.0
34,53.0,20.0,92.0,40.3,97.0
51,61.0,11.0,89.0,40.4,52.0
33,70.0,3.0,89.0,38.3,10.0
29,91.0,7.0,87.0,39.1,23.0
36,96.0,9.0,97.0,39.9,47.0
47,86.0,6.0,90.0,39.2,27.0
73,95.0,8.0,87.0,39.8,44.0
78,73.0,24.0,95.0,40.7,136.0
37,110.0,29.0,112.0,40.9,228.0
74,74.0,13.0,96.0,40.1,74.0
24,61.0,29.0,109.0,40.8,184.0
24,104.0,12.0,86.0,39.9,38.0
43,50.0,5.0,80.0,39.1,19.0
24,92.0,28.0,110.0,41.0,184.0
45,48.0,28.0,111.0,40.7,200.0
61,66.0,28.0,106.0,41.0,186.0
35,97.0,24.0,103.0,40.8,147.0
32,68.0,13.0,96.0,40.0,65.0
75,82.0,17.0,96.0,40.2,114.0
58,58.0,20.0,101.0,40.7,123.0
27,75.0,20.0,101.0,41.0,100.0
42,72.0,7.0,96.0,39.4,36.0
69,85.0,14.0,106.0,40.0,112.0
28,67.0,26.0,109.0,40.8,165.0
79,60.0,28.0,108.0,40.9,203.0
24,83.0,2.0,73.0,38.2,2.0
66,81.0,10.0,87.0,39.7,45.0
38,83.0,8.0,81.0,40.0,21.0
50,55.0,30.0,114.0,41.0,223.0
23,54.0,25.0,107.0,40.6,156.0
30,103.0,19.0,100.0,40.1,106.0
55,83.0,4.0,92.0,38.7,21.0
24,85.0,10.0,95.0,40.0,41.0
34,75.0,23.0,99.0,41.1,121.0
50,65.0,13.0,89.0,40.3,60.0
66,55.0,25.0,99.0,40.2,153.0
29,89.0,14.0,95.0,40.1,63.0
28,90.0,12.0,88.0,39.9,41.0
50,78.0,5.0,92.0,39.3,24.0
68,77.0,12.0,91.0,39.8,66.0
48,82.0,30.0,99.0,40.5,175.0
70,66.0,15.0,100.0,40.3,92.0
26,90.0,25.0,110.0,41.1,165.0
42,93.0,10.0,88.0,39.7,41.0
75,69.0,15.0,92.0,40.0,80.0
32,91.0,5.0,91.0,39.0,20.0
70,61.0,5.0,84.0,39.0,23.0
76,81.0,5.0,82.0,38.9,23.0
41,96.0,16.0,94.0,40.3,81.0
32,79.0,4.0,94.0,38.7,17.0
79,78.0,8.0,93.0,39.5,51.0
54,59.0,4.0,83.0,38.8,17.0
50,100.0,29.0,105.0,40.8,210.0
35,61.0,7.0,88.0,39.7,30.0
27,89.0,2.0,82.0,39.0,5.0
65,77.0,8.0,92.0,39.5,44.0
51,74.0,24.0,102.0,40.4,142.0
25,62.0,4.0,81.0,39.0,13.0
39,72.0,21.0,99.0,40.4,109.0
42,97.0,12.0,95.0,40.0,63.0
23,67.0,7.0,81.0,39.5,23.0
69,49.0,11.0,102.0,39.8,72.0
27,81.0,3.0,94.0,38.6,14.0
33,51.0,27.0,105.0,41.1,168.0
64,70.0,25.0,105.0,40.2,182.0
25,60.0,19.0,100.0,40.1,103.0
66,97.0,9.0,88.0,39.7,48.0
66,86.0,17.0,92.0,40.3,84.0
40,73.0,8.0,88.0,39.7,34.0
39,47.0,20.0,101.0,40.1,119.0
56,67.0,3.0,85.0,38.9,13.0
22,61.0,27.0,106.0,40.8,162.0
21,63.0,9.0,91.0,39.7,39.0
20,66.0,12.0,92.0,39.8,53.0
46,58.0,24.0,106.0,40.4,155.0
58,61.0,21.0,107.0,40.2,142.0
62,78.0,17.0,101.0,40.1,114.0
37,77.0,21.0,98.0,40.4,106.0
20,90.0,20.0,100.0,40.6,96.0
27,75.0,3.0,92.0,38.6,11.0
25,66.0,8.0,79.0,39.6,25.0
21,77.0,12.0,92.0,40.1,51.0
37,57.0,10.0,86.0,39.8,42.0
55,59.0,7.0,86.0,39.1,31.0
61,90.0,14.0,88.0,40.0,61.0
35,88.0,7.0,88.0,39.6,26.0
48,82.0,2.0,84.0,38.4,8.0
59,57.0,21.0,102.0,40.6,132.0
70,66.0,11.0,89.0,39.9,55.0
24,65.0,25.0,107.0,40.9,152.0
24,71.0,30.0,110.0,40.8,190.0
54,62.0,8.0,82.0,39.8,32.0
55,95.0,4.0,91.0,39.0,21.0
74,50.0,24.0,102.0,40.9,160.0
23,74.0,9.0,91.0,39.6,38.0
43,83.0,6.0,91.0,39.4,27.0
31,62.0,25.0,114.0,40.7,175.0
45,85.0,11.0,88.0,40.2,45.0
60,94.0,2.0,72.0,38.7,5.0
77,84.0,4.0,88.0,38.7,19.0
43,71.0,27.0,118.0,40.6,203.0
24,51.0,24.0,101.0,40.3,135.0
56,75.0,21.0,95.0,40.6,115.0
38,82.0,21.0,103.0,40.5,125.0
34,85.0,18.0,105.0,40.2,111.0
24,62.0,11.0,90.0,39.9,32.0
67,65.0,22.0,104.0,40.6,144.0
44,52.0,2.0,79.0,38.1,7.0
27,95.0,15.0,91.0,40.0,59.0
56,89.0,15.0,97.0,39.9,91.0
39,62.0,29.0,94.0,41.0,145.0
44,70.0,4.0,89.0,38.7,18.0
41,108.0,18.0,95.0,40.4,98.0
78,56.0,24.0,96.0,40.7,144.0
57,67.0,2.0,83.0,38.5,8.0
24,93.0,20.0,97.0,40.6,92.0
78,96.0,11.0,82.0,40.0,55.0
31,78.0,17.0,102.0,40.4,92.0
70,57.0,24.0,108.0,40.5,171.0
35,71.0,29.0,108.0,41.0,183.0
63,78.0,10.0,97.0,39.8,62.0
52,100.0,26.0,96.0,40.5,155.0
34,47.0,3.0,79.0,38.2,11.0
38,82.0,17.0,95.0,40.1,81.0
50,93.0,3.0,86.0,38.8,13.0
20,61.0,10.0,99.0,39.6,52.0
27,56.0,25.0,110.0,40.7,165.0
64,88.0,27.0,109.0,41.1,223.0
34,52.0,19.0,92.0,40.4,92.0
49,68.0,19.0,104.0,40.2,117.0
25,94.0,11.0,85.0,39.6,32.0
46,62.0,28.0,102.0,40.5,168.0
36,108.0,5.0,85.0,39.1,19.0
31,63.0,8.0,82.0,39.5,29.0
22,89.0,16.0,96.0,40.1,69.0
22,73.0,25.0,100.0,40.5,114.0
67,83.0,22.0,101.0,40.8,156.0
50,79.0,22.0,103.0,40.4,143.0
55,91.0,7.0,82.0,39.6,27.0
78,66.0,27.0,111.0,40.8,201.0
20,89.0,8.0,87.0,39.3,23.0
68,90.0,26.0,113.0,40.9,236.0
22,75.0,25.0,106.0,40.8,137.0
60,100.0,15.0,101.0,40.4,107.0
54,73.0,17.0,100.0,40.2,104.0
56,82.0,20.0,102.0,40.2,134.0
21,81.0,23.0,94.0,40.4,87.0
30,74.0,27.0,111.0,40.9,179.0
53,76.0,30.0,114.0,40.7,216.0
34,89.0,30.0,114.0,40.8,227.0
61,66.0,18.0,107.0,40.3,132.0
28,60.0,19.0,103.0,40.3,110.0
58,93.0,18.0,89.0,40.3,91.0
62,80.0,22.0,108.0,40.8,147.0
59,95.0,22.0,110.0,40.5,183.0
26,62.0,20.0,102.0,40.4,113.0
47,106.0,23.0,96.0,40.8,135.0
41,65.0,21.0,96.0,40.5,110.0
51,66.0,19.0,100.0,40.2,110.0
43,59.0,9.0,90.0,39.7,42.0
53,94.0,23.0,101.0,40.8,153.0
34,64.0,10.0,99.0,39.6,54.0
38,73.0,8.0,83.0,39.7,29.0
30,71.0,8.0,75.0,39.6,22.0
30,61.0,4.0,90.0,38.8,18.0
65,90.0,18.0,103.0,40.3,134.0
28,83.0,10.0,93.0,39.7,40.0
33,70.0,30.0,116.0,41.0,223.0
61,57.0,16.0,102.0,40.1,101.0
28,93.0,16.0,96.0,40.1,75.0
55,64.0,28.0,111.0,40.7,198.0
22,61.0,6.0,85.0,39.3,23.0
42,81.0,8.0,82.0,39.7,24.0
20,63.0,18.0,106.0,40.4,107.0
34,82.0,7.0,80.0,39.6,16.0
35,79.0,25.0,103.0,41.3,144.0
41,86.0,18.0,96.0,40.5,93.0
28,60.0,25.0,102.0,40.7,142.0
46,55.0,16.0,90.0,40.5,77.0
28,72.0,10.0,91.0,39.7,35.0
30,72.0,17.0,104.0,40.2,98.0
79,66.0,18.0,96.0,40.1,106.0
35,67.0,25.0,105.0,40.6,151.0
27,79.0,18.0,94.0,40.0,72.0
66,82.0,6.0,87.0,39.5,29.0
33,72.0,17.0,98.0,40.3,88.0
69,71.0,11.0,91.0,40.2,56.0
22,67.0,14.0,91.0,40.7,60.0
21,89.0,14.0,96.0,39.7,59.0
75,60.0,16.0,101.0,40.3,103.0
56,64.0,27.0,109.0,40.6,198.0
29,71.0,30.0,115.0,41.0,209.0
74,93.0,9.0,85.0,39.6,47.0
